userID,trialNo,filename,GroundTruth_Target,rater1,rater1_unsure,rater2,rater2_unsure,rater3,rater3_unsure,correct_target_judgement_by_all
52759987,2,52759987_trial2.png,6,6,,6,,6,,1
52759987,3,52759987_trial3.png,3,3,,3,,x,,0
52773679,1,52773679_trial1.png,6,x,,0,,6,,0
52773679,2,52773679_trial2.png,2,2,,2,,2,,1
52773679,3,52773679_trial3.png,8,8,,8,,8,,1
52813758,1,52813758_trial1.png,0,0,,0,,0,,1
52813758,2,52813758_trial2.png,3,3,,3,,3,,1
52813758,3,52813758_trial3.png,8,8,,8,,8,,1
52860506,1,52860506_trial1.png,1,7,,1,,1,,0
52860506,2,52860506_trial2.png,7,7,,7,,7,,1
52860506,3,52860506_trial3.png,1,1,,1,,1,,1
52876390,1,52876390_trial1.png,5,5,,5,,5,,1
52876390,2,52876390_trial2.png,1,1,,1,,2,,0
52876390,3,52876390_trial3.png,5,5,,9,x,5,x,0
52921439,1,52921439_trial1.png,8,8,,8,,8,,1
52921439,2,52921439_trial2.png,7,7,,7,,7,,1
52921439,3,52921439_trial3.png,6,6,,6,,6,,1
53052034,1,53052034_trial1.png,2,3,x,3,,3,,0
53052034,2,53052034_trial2.png,4,6,x,4,x,4,x,0
53052034,3,53052034_trial3.png,4,6,x,6,x,4,x,0
53229860,1,53229860_trial1.png,9,9,,9,,9,,1
53229860,2,53229860_trial2.png,8,8,,8,,0,,0
53229860,3,53229860_trial3.png,3,3,,3,,3,,1
53233983,1,53233983_trial1.png,1,7,,7,,1,x,0
53233983,2,53233983_trial2.png,1,1,,2,x,1,,0
53233983,3,53233983_trial3.png,6,6,,6,,x,,0
53275087,1,53275087_trial1.png,0,0,,0,,0,,1
53275087,2,53275087_trial2.png,3,3,,3,,3,,1
53275087,3,53275087_trial3.png,4,4,,4,,4,,1
53324772,1,53324772_trial1.png,1,1,,1,,1,,1
53324772,2,53324772_trial2.png,8,8,,8,,8,,1
53324772,3,53324772_trial3.png,8,8,,8,,8,,1
53364604,1,53364604_trial1.png,3,3,,3,,x,,0
53364604,2,53364604_trial2.png,0,0,,0,,0,,1
53364604,3,53364604_trial3.png,7,7,,7,,7,,1
53371434,1,53371434_trial1.png,5,5,,5,,5,,1
53371434,2,53371434_trial2.png,8,8,,8,,8,,1
53371434,3,53371434_trial3.png,0,0,,0,,0,,1
53404526,1,53404526_trial1.png,1,1,x,1,,1,,1
53404526,2,53404526_trial2.png,8,8,x,8,,8,x,1
53404526,3,53404526_trial3.png,4,8,,8,,8,,0
53405652,1,53405652_trial1.png,5,5,,5,,x,,0
53405652,2,53405652_trial2.png,1,1,,7,,1,,0
53405652,3,53405652_trial3.png,6,6,x,6,,6,x,1
53410571,1,53410571_trial1.png,0,0,,0,,0,,1
53416589,1,53416589_trial1.png,5,5,,5,,5,,1
53416589,2,53416589_trial2.png,3,3,,3,,3,,1
53416589,3,53416589_trial3.png,6,6,,6,,6,,1
53468521,1,53468521_trial1.png,7,7,,7,,7,,1
53535524,1,53535524_trial1.png,1,1,,1,,1,,1
53535524,2,53535524_trial2.png,2,2,,2,,2,,1
53535524,3,53535524_trial3.png,9,9,,9,,9,,1
53556068,1,53556068_trial1.png,2,2,,2,,2,,1
53556068,2,53556068_trial2.png,2,2,,2,,2,,1
53556068,3,53556068_trial3.png,1,1,,1,,1,,1
53617261,1,53617261_trial1.png,2,2,,2,,2,,1
53617261,2,53617261_trial2.png,0,0,,0,,0,,1
53617261,3,53617261_trial3.png,6,6,,6,,6,,1
53660666,1,53660666_trial1.png,8,8,,8,,8,,1
53660666,2,53660666_trial2.png,7,7,,7,,7,,1
53660666,3,53660666_trial3.png,7,7,,7,,7,,1
53665575,1,53665575_trial1.png,4,4,,4,,4,,1
53665575,2,53665575_trial2.png,1,1,,1,,1,,1
53665575,3,53665575_trial3.png,0,0,,0,,0,,1
53730657,1,53730657_trial1.png,0,0,,0,,0,,1
53730657,2,53730657_trial2.png,4,4,,4,,4,,1
53730657,3,53730657_trial3.png,5,5,,5,,5,,1
53773200,1,53773200_trial1.png,2,2,,2,,2,,1
53773200,2,53773200_trial2.png,3,3,,3,,3,,1
53773200,3,53773200_trial3.png,0,0,,0,,0,,1
53877282,1,53877282_trial1.png,5,5,,5,,5,,1
53877282,2,53877282_trial2.png,3,3,,3,,3,,1
53877282,3,53877282_trial3.png,0,0,,0,,x,,0
53900668,1,53900668_trial1.png,5,5,,5,,5,,1
53900668,2,53900668_trial2.png,3,3,,3,,3,,1
53900668,3,53900668_trial3.png,9,9,,9,,9,,1
53923461,1,53923461_trial1.png,3,3,,3,,3,,1
53923461,2,53923461_trial2.png,5,5,,5,,5,,1
53923461,3,53923461_trial3.png,3,3,,3,,3,,1
53944912,1,53944912_trial1.png,1,1,,1,,1,,1
53944912,2,53944912_trial2.png,2,2,,2,,2,,1
53944912,3,53944912_trial3.png,6,6,,6,,6,,1
53978991,1,53978991_trial1.png,9,9,,9,,9,,1
53978991,2,53978991_trial2.png,2,2,,2,,2,,1
53978991,3,53978991_trial3.png,3,3,,3,,3,,1
54092664,1,54092664_trial1.png,7,1,,1,,7,,0
54092664,2,54092664_trial2.png,2,2,,2,,2,,1
54092664,3,54092664_trial3.png,7,7,x,7,,7,,1
54125584,1,54125584_trial1.png,8,8,,8,,x,,0
54125584,2,54125584_trial2.png,9,9,,9,,9,,1
54125584,3,54125584_trial3.png,3,3,,3,,x,,0
54164801,1,54164801_trial1.png,6,6,,6,,0,x,0
54164801,2,54164801_trial2.png,4,4,,4,,4,,1
54164801,3,54164801_trial3.png,7,7,,7,,7,,1
54165652,1,54165652_trial1.png,8,8,,8,,8,,1
54165652,2,54165652_trial2.png,1,1,,1,,1,,1
54165652,3,54165652_trial3.png,6,6,,6,,6,,1
54204334,1,54204334_trial1.png,8,8,,8,,8,,1
54204334,2,54204334_trial2.png,0,x,,0,,0,,0
54204334,3,54204334_trial3.png,4,4,x,4,x,4,x,1
54213516,1,54213516_trial1.png,5,5,,5,,5,,1
54213516,2,54213516_trial2.png,4,9,,9,x,4,x,0
54213516,3,54213516_trial3.png,0,0,,0,,0,,1
54217405,1,54217405_trial1.png,4,7,x,4,x,7,x,0
54217405,2,54217405_trial2.png,3,3,,3,,3,,1
54217405,3,54217405_trial3.png,5,5,,5,,5,,1
54217525,1,54217525_trial1.png,2,2,,2,,2,,1
54217525,2,54217525_trial2.png,2,2,,2,,2,,1
54217525,3,54217525_trial3.png,8,8,,8,,8,,1
54309617,1,54309617_trial1.png,3,3,,3,x,3,x,1
54309617,2,54309617_trial2.png,1,1,,1,,1,,1
54309617,3,54309617_trial3.png,8,8,,8,,8,,1
54346213,1,54346213_trial1.png,6,6,,6,,6,,1
54353013,1,54353013_trial1.png,3,3,,3,,3,,1
54353013,2,54353013_trial2.png,9,9,,9,,9,,1
54353013,3,54353013_trial3.png,8,8,,8,,8,,1
54428768,1,54428768_trial1.png,9,9,,9,,9,,1
54428768,2,54428768_trial2.png,9,9,,9,,9,,1
54428768,3,54428768_trial3.png,3,3,,3,,3,,1
54439510,1,54439510_trial1.png,5,5,,5,,5,,1
54439510,2,54439510_trial2.png,4,4,,4,,4,,1
54439510,3,54439510_trial3.png,7,7,,7,,7,,1
54445045,1,54445045_trial1.png,8,8,,8,,8,,1
54445045,2,54445045_trial2.png,6,6,,6,,6,,1
54445045,3,54445045_trial3.png,2,2,,2,,2,,1
54511425,1,54511425_trial1.png,0,0,,0,,0,,1
54511425,2,54511425_trial2.png,5,5,,5,,x,,0
54511425,3,54511425_trial3.png,4,4,,4,,4,,1
54514316,1,54514316_trial1.png,7,7,,7,,7,,1
54514316,2,54514316_trial2.png,8,8,,8,,8,,1
54514316,3,54514316_trial3.png,2,2,,2,,x,,0
54592049,1,54592049_trial1.png,0,0,,0,,0,,1
54592049,2,54592049_trial2.png,9,9,,9,,9,,1
54592049,3,54592049_trial3.png,2,2,,2,,2,,1
54823205,1,54823205_trial1.png,5,5,,5,,5,,1
54823205,2,54823205_trial2.png,9,9,,9,,9,,1
54823205,3,54823205_trial3.png,1,1,,1,,1,,1
54825278,1,54825278_trial1.png,7,7,,1,,7,x,0
54825278,2,54825278_trial2.png,8,8,,8,,8,,1
54825278,3,54825278_trial3.png,3,x,,3,x,3,,0
54836928,1,54836928_trial1.png,7,7,,7,,7,,1
54836928,2,54836928_trial2.png,7,7,x,7,,7,,1
54836928,3,54836928_trial3.png,8,8,,8,,8,,1
54857833,1,54857833_trial1.png,5,8,x,0,,x,,0
54857833,2,54857833_trial2.png,8,x,,0,x,8,,0
54857833,3,54857833_trial3.png,6,6,,6,,6,,1
54907194,1,54907194_trial1.png,2,2,,2,,2,x,1
54907194,2,54907194_trial2.png,8,4,,4,,4,,0
54923593,1,54923593_trial1.png,4,4,,4,,4,,1
54923593,2,54923593_trial2.png,8,8,,8,,8,,1
54923593,3,54923593_trial3.png,2,2,,2,,2,,1
54939753,1,54939753_trial1.png,0,0,,0,,0,,1
54939753,2,54939753_trial2.png,3,3,,3,,3,,1
54939753,3,54939753_trial3.png,9,9,,9,,x,,0
54980214,1,54980214_trial1.png,3,3,,3,,3,,1
54980214,2,54980214_trial2.png,0,0,,0,,0,,1
54980214,3,54980214_trial3.png,3,3,,3,,3,,1
54994633,1,54994633_trial1.png,9,9,,9,,9,,1
54994633,2,54994633_trial2.png,7,7,,7,,7,,1
54994633,3,54994633_trial3.png,4,4,,4,,4,,1
55053545,1,55053545_trial1.png,9,9,,9,,9,,1
55053545,2,55053545_trial2.png,4,4,,4,,4,,1
55053545,3,55053545_trial3.png,5,9,,9,,9,,0
55096855,1,55096855_trial1.png,9,9,,9,,9,,1
55096855,2,55096855_trial2.png,6,6,,6,,6,,1
55096855,3,55096855_trial3.png,8,8,,8,,8,,1
55101931,1,55101931_trial1.png,6,6,,6,,6,,1
55101931,2,55101931_trial2.png,8,8,,8,,8,,1
55101931,3,55101931_trial3.png,4,4,,4,,4,,1
55225292,1,55225292_trial1.png,3,3,,3,,3,,1
55225292,2,55225292_trial2.png,9,9,,9,,9,,1
55225292,3,55225292_trial3.png,5,5,,5,,5,,1
55245433,1,55245433_trial1.png,9,9,,9,,9,,1
55245433,2,55245433_trial2.png,7,7,,7,,7,,1
55245433,3,55245433_trial3.png,3,3,,3,,3,,1
55305562,1,55305562_trial1.png,3,3,,3,,3,,1
55305562,2,55305562_trial2.png,2,2,,2,,2,,1
55305562,3,55305562_trial3.png,4,4,,4,,4,,1
55316275,1,55316275_trial1.png,2,2,,2,,2,,1
55356051,1,55356051_trial1.png,5,5,,5,,5,,1
55356051,2,55356051_trial2.png,6,6,,6,,6,,1
55356051,3,55356051_trial3.png,3,3,,3,,3,,1
55365651,1,55365651_trial1.png,0,4,,4,,4,,0
55365651,2,55365651_trial2.png,4,4,,4,,4,,1
55452037,1,55452037_trial1.png,5,1,,1,,1,x,0
55452037,2,55452037_trial2.png,5,1,,1,,1,,0
55452037,3,55452037_trial3.png,2,1,,1,,1,,0
55459992,1,55459992_trial1.png,6,6,,6,,6,,1
55459992,2,55459992_trial2.png,4,3,,3,,3,,0
55459992,3,55459992_trial3.png,4,8,,8,,8,,0
55500489,1,55500489_trial1.png,8,8,,8,,8,,1
55500489,2,55500489_trial2.png,8,8,,8,,8,,1
55500489,3,55500489_trial3.png,6,6,,6,,6,,1
55574634,1,55574634_trial1.png,2,8,x,6,,6,x,0
55583414,1,55583414_trial1.png,6,6,,6,,6,,1
55646522,1,55646522_trial1.png,7,7,,7,,7,,1
55646522,2,55646522_trial2.png,4,4,,4,,4,,1
55646522,3,55646522_trial3.png,5,5,,5,,5,,1
55684801,1,55684801_trial1.png,0,0,,0,,0,,1
55684801,2,55684801_trial2.png,0,0,,0,,0,,1
55684801,3,55684801_trial3.png,0,0,,0,,0,,1
55713135,1,55713135_trial1.png,8,8,,8,,8,,1
55713135,2,55713135_trial2.png,2,2,,2,,2,,1
55713135,3,55713135_trial3.png,2,1,,2,x,2,x,0
55725826,1,55725826_trial1.png,6,6,,6,,6,,1
55725826,2,55725826_trial2.png,8,8,,8,,8,,1
55725826,3,55725826_trial3.png,3,3,,3,,3,,1
55764058,1,55764058_trial1.png,8,8,,8,,8,,1
55764058,2,55764058_trial2.png,8,8,,8,,8,,1
55764058,3,55764058_trial3.png,1,5,,5,,5,,0
55786363,1,55786363_trial1.png,3,3,,3,,3,,1
55786363,2,55786363_trial2.png,0,0,,0,,0,,1
55786363,3,55786363_trial3.png,8,8,,8,,8,,1
55816795,1,55816795_trial1.png,4,4,,4,,4,,1
55816795,2,55816795_trial2.png,3,3,,3,,x,,0
55816795,3,55816795_trial3.png,4,4,,4,,4,x,1
55888098,1,55888098_trial1.png,7,7,,7,,7,,1
55888098,2,55888098_trial2.png,1,1,,1,,1,,1
55888098,3,55888098_trial3.png,6,6,,6,,6,,1
55895405,1,55895405_trial1.png,7,7,,7,,7,,1
55895405,2,55895405_trial2.png,7,3,,3,,3,,0
55895405,3,55895405_trial3.png,6,6,,6,,x,,0
55895405,3,55895405_trial3.png,6,6,,6,,6,,1
55898876,1,55898876_trial1.png,4,x,,4,,4,,0
55898876,2,55898876_trial2.png,1,1,x,7,,1,,0
55898876,3,55898876_trial3.png,2,2,,2,,2,,1
55944981,1,55944981_trial1.png,3,3,,3,,3,,1
55944981,2,55944981_trial2.png,8,8,,8,,8,,1
55944981,3,55944981_trial3.png,8,8,,8,,x,,0
55959688,1,55959688_trial1.png,3,3,,3,,3,,1
55959688,2,55959688_trial2.png,1,1,,1,,1,,1
55959688,3,55959688_trial3.png,2,2,,2,,2,,1
55997665,1,55997665_trial1.png,2,2,,2,,2,,1
55997665,2,55997665_trial2.png,2,2,,2,,3,x,0
55997665,3,55997665_trial3.png,4,4,x,x,x,4,,0
56021985,1,56021985_trial1.png,8,8,x,8,,8,,1
56021985,2,56021985_trial2.png,2,2,,2,,2,,1
56021985,3,56021985_trial3.png,2,2,,2,,2,,1
56037002,1,56037002_trial1.png,9,9,,9,,9,,1
56037002,2,56037002_trial2.png,9,9,,9,,9,,1
56037002,3,56037002_trial3.png,4,4,,4,,4,,1
56076816,1,56076816_trial1.png,0,0,,0,,0,,1
56076816,2,56076816_trial2.png,6,6,,6,,6,,1
56076816,3,56076816_trial3.png,9,9,,9,,9,,1
56115074,1,56115074_trial1.png,6,6,,6,,6,,1
56115074,2,56115074_trial2.png,0,0,,0,,0,,1
56115074,3,56115074_trial3.png,7,7,,7,,7,,1
56259453,1,56259453_trial1.png,1,1,,1,,1,,1
56259453,2,56259453_trial2.png,5,8,,8,,8,,0
56313691,1,56313691_trial1.png,1,1,,1,,1,,1
56313691,2,56313691_trial2.png,7,7,,7,,7,,1
56313691,3,56313691_trial3.png,9,9,,9,,9,,1
56328598,1,56328598_trial1.png,7,7,x,7,x,7,,1
56328598,2,56328598_trial2.png,6,6,,6,,6,,1
56328598,3,56328598_trial3.png,2,5,,5,,5,,0
56345997,1,56345997_trial1.png,3,3,,3,,3,,1
56377037,1,56377037_trial1.png,5,5,,5,,x,,0
56377037,2,56377037_trial2.png,0,0,,0,,0,,1
56377037,3,56377037_trial3.png,8,8,,8,,x,,0
56417108,1,56417108_trial1.png,9,9,,9,,9,,1
56417108,2,56417108_trial2.png,2,2,,2,,2,,1
56417108,3,56417108_trial3.png,9,9,,9,,9,x,1
56562326,1,56562326_trial1.png,8,8,,8,,8,,1
56562326,2,56562326_trial2.png,8,3,,3,,3,,0
56562326,3,56562326_trial3.png,0,0,,0,,0,,1
56609166,1,56609166_trial1.png,8,8,,8,,8,,1
56609166,2,56609166_trial2.png,0,0,,0,,0,,1
56609166,3,56609166_trial3.png,0,0,,0,,0,,1
56897572,1,56897572_trial1.png,6,6,x,x,x,6,,0
56897572,2,56897572_trial2.png,1,1,,1,,1,,1
56897572,3,56897572_trial3.png,2,2,,2,,2,,1
56932064,1,56932064_trial1.png,9,9,,9,,9,,1
56932064,2,56932064_trial2.png,0,0,,0,,0,,1
56932064,3,56932064_trial3.png,4,4,x,4,,4,,1
56933165,1,56933165_trial1.png,9,9,,9,,x,,0
56933165,2,56933165_trial2.png,2,2,x,x,,2,,0
56933165,3,56933165_trial3.png,9,9,,9,,9,,1
56954065,1,56954065_trial1.png,6,6,,6,,6,,1
56954065,2,56954065_trial2.png,9,9,,9,,9,,1
56954065,3,56954065_trial3.png,1,1,,1,,1,,1
57000292,1,57000292_trial1.png,9,9,,9,,9,,1
57000292,2,57000292_trial2.png,9,5,,5,,5,,0
57000292,3,57000292_trial3.png,4,0,x,0,x,x,,0
57035317,1,57035317_trial1.png,0,0,,0,,0,,1
57156185,1,57156185_trial1.png,5,4,,4,,4,,0
57167833,1,57167833_trial1.png,8,8,,8,,8,,1
57167833,2,57167833_trial2.png,2,2,,2,,2,,1
57167833,3,57167833_trial3.png,7,1,,1,,1,,0
57250126,1,57250126_trial1.png,7,7,,7,,7,,1
57250126,2,57250126_trial2.png,0,0,,0,,0,,1
57250126,3,57250126_trial3.png,5,5,,5,,5,,1
57276629,1,57276629_trial1.png,9,9,x,9,,9,,1
57276629,2,57276629_trial2.png,0,0,,0,,0,,1
57276629,3,57276629_trial3.png,5,5,,5,,5,,1
57314735,1,57314735_trial1.png,3,3,,3,,3,,1
57314735,2,57314735_trial2.png,8,8,x,x,,8,,0
57314735,3,57314735_trial3.png,9,9,,9,,9,,1
57318780,1,57318780_trial1.png,1,1,,1,,1,,1
57318780,2,57318780_trial2.png,2,2,,2,,2,,1
57318780,3,57318780_trial3.png,8,8,,8,,8,,1
57321630,1,57321630_trial1.png,4,4,,4,,4,,1
57321630,2,57321630_trial2.png,0,0,,0,,0,,1
57321630,3,57321630_trial3.png,9,9,,9,,9,,1
57331267,1,57331267_trial1.png,1,1,,1,,1,,1
57331267,2,57331267_trial2.png,1,1,,1,x,1,,1
57333828,1,57333828_trial1.png,5,5,,5,,5,,1
57333828,2,57333828_trial2.png,7,7,,7,,7,,1
57333828,3,57333828_trial3.png,2,2,,2,,2,,1
57353709,1,57353709_trial1.png,8,8,,8,,8,,1
57353709,2,57353709_trial2.png,3,3,,3,,3,,1
57353709,3,57353709_trial3.png,5,5,,5,,5,,1
57397317,1,57397317_trial1.png,2,2,,2,,2,,1
57397317,2,57397317_trial2.png,0,0,,0,,0,,1
57397317,3,57397317_trial3.png,6,6,x,6,,6,,1
57429625,1,57429625_trial1.png,4,x,,4,,4,,0
57429625,2,57429625_trial2.png,4,4,,4,,4,,1
57429625,3,57429625_trial3.png,8,8,,8,,8,,1
57430472,1,57430472_trial1.png,6,6,,6,,6,,1
57430472,2,57430472_trial2.png,4,4,,4,,4,,1
57430472,3,57430472_trial3.png,1,1,,1,,1,,1
57452828,1,57452828_trial1.png,4,4,,4,,4,,1
57452828,2,57452828_trial2.png,4,4,,4,,4,,1
57452828,3,57452828_trial3.png,6,6,,6,,6,,1
57454555,1,57454555_trial1.png,4,4,,4,,4,,1
57454555,2,57454555_trial2.png,6,6,,6,,6,,1
57454555,3,57454555_trial3.png,4,4,,4,,x,,0
57556905,1,57556905_trial1.png,1,1,,1,,1,,1
57556905,2,57556905_trial2.png,5,5,,5,,5,,1
57556905,3,57556905_trial3.png,8,8,,8,,8,,1
57568783,1,57568783_trial1.png,0,0,,0,,0,,1
57568783,2,57568783_trial2.png,8,8,,8,,8,,1
57568783,3,57568783_trial3.png,8,8,,8,,8,,1
57601009,1,57601009_trial1.png,1,1,,1,,1,,1
57601009,2,57601009_trial2.png,5,5,,5,,5,,1
57601009,3,57601009_trial3.png,6,6,,6,,6,,1
57613841,1,57613841_trial1.png,4,4,,4,x,4,,1
57613841,2,57613841_trial2.png,5,5,,5,,5,,1
57613841,3,57613841_trial3.png,2,2,,2,,2,,1
57686164,1,57686164_trial1.png,8,8,,8,,8,,1
57686164,2,57686164_trial2.png,5,5,,5,,5,,1
57686164,3,57686164_trial3.png,3,5,x,5,,5,,0
57713438,1,57713438_trial1.png,3,3,,3,,3,,1
57713438,2,57713438_trial2.png,4,9,,9,,9,,0
57713438,3,57713438_trial3.png,6,6,,6,,x,,0
57718631,1,57718631_trial1.png,4,4,,4,,4,,1
57718631,2,57718631_trial2.png,3,2,,7,,3,,0
57718631,3,57718631_trial3.png,4,4,x,4,,4,,1
57765743,1,57765743_trial1.png,0,9,,9,,9,x,0
57765743,2,57765743_trial2.png,0,9,x,9,,9,x,0
57765743,3,57765743_trial3.png,5,5,,5,,x,,0
58021663,1,58021663_trial1.png,6,6,,6,,6,,1
58021663,2,58021663_trial2.png,9,9,,9,,9,,1
58021663,3,58021663_trial3.png,6,6,,6,,6,,1
58058669,1,58058669_trial1.png,6,x,,x,,6,,0
58058669,2,58058669_trial2.png,0,0,,0,,x,,0
58058669,3,58058669_trial3.png,2,4,,4,,4,,0
58066714,1,58066714_trial1.png,5,5,,5,,5,,1
58066714,2,58066714_trial2.png,3,3,,3,,3,,1
58066714,3,58066714_trial3.png,5,5,,5,,5,,1
58182596,1,58182596_trial1.png,6,6,,6,,6,,1
58182596,2,58182596_trial2.png,3,3,,3,,3,,1
58182596,3,58182596_trial3.png,9,9,,9,,9,,1
58216437,1,58216437_trial1.png,9,9,,9,,9,,1
58216437,2,58216437_trial2.png,4,4,,4,,4,,1
58216437,3,58216437_trial3.png,9,9,,9,,9,,1
58312785,1,58312785_trial1.png,3,3,,3,,3,,1
58312785,2,58312785_trial2.png,5,5,,5,,5,,1
58312785,3,58312785_trial3.png,3,3,,3,,3,,1
58432786,1,58432786_trial1.png,7,7,,7,,7,,1
58432786,2,58432786_trial2.png,6,6,,6,,6,,1
58432786,3,58432786_trial3.png,3,3,,3,,3,,1
58512642,1,58512642_trial1.png,0,0,,0,,0,,1
58512642,2,58512642_trial2.png,5,5,,5,,5,,1
58512642,3,58512642_trial3.png,3,x,,8,x,8,,0
58553807,1,58553807_trial1.png,3,3,,3,,3,,1
58553807,2,58553807_trial2.png,7,7,,7,,7,,1
58553807,3,58553807_trial3.png,6,6,,6,,6,,1
58596848,1,58596848_trial1.png,6,6,,6,,6,,1
58596848,2,58596848_trial2.png,9,9,,9,,9,,1
58596848,3,58596848_trial3.png,9,9,,9,,9,,1
58625017,1,58625017_trial1.png,3,3,,3,,3,,1
58625017,2,58625017_trial2.png,3,3,,3,,3,,1
58625017,3,58625017_trial3.png,5,5,,5,,5,,1
58637471,1,58637471_trial1.png,4,4,,4,,4,,1
58637471,2,58637471_trial2.png,1,7,,1,,1,,0
58637471,3,58637471_trial3.png,6,6,,6,,x,,0
58663142,1,58663142_trial1.png,4,9,,4,,4,x,0
58663142,2,58663142_trial2.png,2,2,,2,,2,,1
58663142,3,58663142_trial3.png,5,5,,5,,5,,1
58697605,1,58697605_trial1.png,8,8,,8,,8,,1
58697605,2,58697605_trial2.png,2,2,,2,,2,,1
58697605,3,58697605_trial3.png,9,9,,9,,9,,1
58721030,1,58721030_trial1.png,4,9,,4,,4,x,0
58721030,2,58721030_trial2.png,8,8,,8,,8,,1
58721030,3,58721030_trial3.png,2,2,,2,,x,,0
58796641,1,58796641_trial1.png,1,1,,1,,1,,1
58796641,2,58796641_trial2.png,1,1,,1,,1,,1
58796641,3,58796641_trial3.png,0,0,,0,,0,,1
58856391,1,58856391_trial1.png,3,3,,3,,3,,1
58856391,2,58856391_trial2.png,7,7,,7,,7,,1
58856391,3,58856391_trial3.png,4,4,,4,,4,,1
58925522,1,58925522_trial1.png,3,3,x,3,,3,x,1
58925522,2,58925522_trial2.png,5,5,,5,,5,,1
58925522,3,58925522_trial3.png,2,2,,2,,2,,1
58926499,1,58926499_trial1.png,7,7,,7,,7,,1
58926499,2,58926499_trial2.png,4,4,,4,,4,,1
58926499,3,58926499_trial3.png,1,1,,1,,1,,1
58943165,1,58943165_trial1.png,9,6,,6,,6,,0
58943165,2,58943165_trial2.png,2,2,,2,,2,,1
58943165,3,58943165_trial3.png,0,0,,0,,0,,1
59074605,1,59074605_trial1.png,8,8,,8,,8,,1
59074605,2,59074605_trial2.png,3,3,,3,,3,,1
59074605,3,59074605_trial3.png,8,8,,8,,8,,1
59116987,1,59116987_trial1.png,3,3,,3,,3,,1
59116987,2,59116987_trial2.png,2,2,,2,,2,,1
59116987,3,59116987_trial3.png,9,9,x,9,x,9,,1
59124378,1,59124378_trial1.png,2,2,,2,,2,,1
59124378,2,59124378_trial2.png,5,5,,5,,5,,1
59189945,1,59189945_trial1.png,7,7,,7,,7,,1
59189945,2,59189945_trial2.png,8,8,,8,,x,,0
59189945,3,59189945_trial3.png,0,0,,x,,0,,0
59238269,1,59238269_trial1.png,7,1,x,x,x,x,,0
59238269,2,59238269_trial2.png,0,0,,0,,0,,1
59238269,3,59238269_trial3.png,7,7,x,7,x,7,x,1
59304310,1,59304310_trial1.png,5,5,,5,,5,,1
59304310,2,59304310_trial2.png,2,x,,2,,2,x,0
59304310,3,59304310_trial3.png,2,2,,7,x,2,x,0
59331005,1,59331005_trial1.png,6,6,,6,,6,,1
59331005,2,59331005_trial2.png,5,5,,5,,5,,1
59331005,3,59331005_trial3.png,4,4,,4,,4,,1
59333402,1,59333402_trial1.png,1,1,,1,,1,,1
59333402,2,59333402_trial2.png,6,6,,6,,6,,1
59333402,3,59333402_trial3.png,5,x,,5,x,5,,0
59376046,1,59376046_trial1.png,2,2,,2,,2,,1
59376046,2,59376046_trial2.png,1,1,,1,,1,,1
59376046,3,59376046_trial3.png,0,0,,0,,0,x,1
59398753,1,59398753_trial1.png,1,1,,1,,1,,1
59398753,2,59398753_trial2.png,4,4,,4,,4,,1
59398753,3,59398753_trial3.png,7,7,,7,,7,,1
59421200,1,59421200_trial1.png,3,3,,3,,3,,1
59421200,2,59421200_trial2.png,4,4,x,4,,4,,1
59421200,3,59421200_trial3.png,7,7,,7,,7,,1
59452590,1,59452590_trial1.png,9,9,,9,,9,,1
59452590,2,59452590_trial2.png,4,4,,4,,4,,1
59452590,3,59452590_trial3.png,6,6,,6,,6,,1
59487102,1,59487102_trial1.png,3,3,,3,,3,,1
59487102,2,59487102_trial2.png,5,5,,5,,5,,1
59487102,3,59487102_trial3.png,3,7,x,7,,7,x,0
59527246,1,59527246_trial1.png,2,2,,2,,2,,1
59527246,2,59527246_trial2.png,0,0,,0,,0,,1
59527246,3,59527246_trial3.png,5,5,,5,,5,,1
59545668,1,59545668_trial1.png,7,7,,7,,7,,1
59545668,2,59545668_trial2.png,0,0,,0,,0,,1
59545668,3,59545668_trial3.png,6,6,,6,,6,,1
59548329,1,59548329_trial1.png,0,0,,0,,0,,1
59548329,2,59548329_trial2.png,4,4,,4,x,4,,1
59548329,3,59548329_trial3.png,2,2,,2,,2,,1
59550022,1,59550022_trial1.png,3,3,,3,,3,,1
59550022,2,59550022_trial2.png,3,3,,3,,3,,1
59550022,3,59550022_trial3.png,4,4,,4,,4,,1
59560172,1,59560172_trial1.png,7,7,,7,,7,,1
59560172,2,59560172_trial2.png,5,5,,5,,5,,1
59560172,3,59560172_trial3.png,3,3,,3,,3,,1
59573069,1,59573069_trial1.png,2,1,,1,,1,,0
59573069,2,59573069_trial2.png,5,7,,7,,2,,0
59573069,3,59573069_trial3.png,1,0,,0,,0,,0
59670291,1,59670291_trial1.png,2,2,,2,,x,,0
59670291,2,59670291_trial2.png,9,9,,9,,9,,1
59670291,3,59670291_trial3.png,9,9,,9,,9,,1
59714556,1,59714556_trial1.png,6,6,,6,,6,,1
59714556,2,59714556_trial2.png,4,4,,4,,4,,1
59714556,3,59714556_trial3.png,4,4,,4,,4,,1
59727451,1,59727451_trial1.png,1,1,,1,,1,,1
59727451,2,59727451_trial2.png,0,0,,0,,0,,1
59727451,3,59727451_trial3.png,6,6,,6,,6,,1
59737059,1,59737059_trial1.png,6,6,,6,,6,,1
59737059,2,59737059_trial2.png,7,7,,7,,7,,1
