userID,itemNo,responseNo,checked,responseText,responseTime
54125584,8,1,0,,6463
54125584,8,2,1,,6463
54125584,9,-1,-1,This did not affect my strategy as I knew 100% that I would need more than 2% so it was not something that I used to gauge/direct my performance/actions. What I used to direct my performance/actions was to minimise the amount of changes while at the same time making sure that my changes were feasible (i.e. looked like the required symbols),200570
54125584,10,-1,-1,No,4127
54164801,2,1,0,,5579
54164801,2,2,0,,5579
54164801,2,3,0,,5579
54164801,2,4,0,,5579
54164801,2,5,1,,5579
54164801,3,1,1,,5376
54164801,3,2,0,,5376
54164801,3,3,0,,5376
54164801,3,4,0,,5376
54164801,3,5,0,,5376
54164801,4,1,0,,4785
54164801,4,2,0,,4785
54164801,4,3,0,,4785
54164801,4,4,0,,4785
54164801,4,5,1,,4785
54164801,5,1,1,,5307
54164801,5,2,0,,5307
54164801,5,3,0,,5307
54164801,5,4,0,,5307
54164801,5,5,0,,5307
54164801,6,1,0,,4323
54164801,6,2,1,,4323
54164801,7,-1,-1,,5319
54164801,8,1,0,,3423
54164801,8,2,1,,3423
54164801,9,-1,-1,,7675
54164801,10,-1,-1,,4648
54165652,2,1,0,,9988
54165652,2,2,0,,9988
54165652,2,3,0,,9988
54165652,2,4,0,,9988
54165652,2,5,1,,9988
54165652,3,1,0,,7876
54165652,3,2,1,,7876
54165652,3,3,0,,7876
54165652,3,4,0,,7876
54165652,3,5,0,,7876
54165652,4,1,0,,8393
54165652,4,2,0,,8393
54165652,4,3,0,,8393
54165652,4,4,0,,8393
54165652,4,5,1,,8393
54165652,5,1,1,,5616
54165652,5,2,0,,5616
54165652,5,3,0,,5616
54165652,5,4,0,,5616
54165652,5,5,0,,5616
54165652,6,1,0,,4073
54165652,6,2,1,,4073
54165652,7,-1,-1,,7354
54165652,8,1,1,,4102
54165652,8,2,0,,4102
54165652,9,-1,-1,I made sure to reach 2% but then tried to make minimal changes to stay close to 2% ,59855
54165652,10,-1,-1,It would be nice if it wasn't pixels and similar to something like paint.,98650
54186991,2,1,0,,1953
54186991,2,2,0,,1953
54186991,2,3,0,,1953
54186991,2,4,0,,1953
54186991,2,5,1,,1953
54186991,3,1,0,,1559
54186991,3,2,0,,1559
54186991,3,3,0,,1559
54186991,3,4,0,,1559
54186991,3,5,1,,1559
54186991,4,1,0,,1503
54186991,4,2,0,,1503
54186991,4,3,0,,1503
54186991,4,4,0,,1503
54186991,4,5,1,,1503
54186991,5,1,0,,1319
54186991,5,2,0,,1319
54186991,5,3,0,,1319
54186991,5,4,0,,1319
54186991,5,5,1,,1319
54186991,6,1,0,,2084
54186991,6,2,1,,2084
54186991,7,-1,-1,,662
54186991,8,1,0,,2657
54186991,8,2,1,,2657
54186991,9,-1,-1,,1262
54186991,10,-1,-1,,923
54217405,2,1,0,,7730
54217405,2,2,0,,7730
54217405,2,3,0,,7730
54217405,2,4,1,,7730
54217405,2,5,0,,7730
54217405,3,1,0,,4553
54217405,3,2,0,,4553
54217405,3,3,0,,4553
54217405,3,4,0,,4553
54217405,3,5,1,,4553
54217405,4,1,0,,8151
54217405,4,2,0,,8151
54217405,4,3,0,,8151
54217405,4,4,1,,8151
54217405,4,5,0,,8151
54217405,5,1,1,,6083
54217405,5,2,0,,6083
54217405,5,3,0,,6083
54217405,5,4,0,,6083
54217405,5,5,0,,6083
54217405,6,1,0,,3648
54217405,6,2,1,,3648
54217405,7,-1,-1,,5088
54217405,8,1,0,,6759
54217405,8,2,1,,6759
54217405,9,-1,-1,Most images needed more than 2% change anyway,15308
54217405,10,-1,-1,,3482
54217525,2,1,0,,2587
54217525,2,2,0,,2587
54217525,2,3,0,,2587
54217525,2,4,1,,2587
54217525,2,5,0,,2587
54217525,3,1,0,,2722
54217525,3,2,1,,2722
54217525,3,3,0,,2722
54217525,3,4,0,,2722
54217525,3,5,0,,2722
54217525,4,1,0,,2609
54217525,4,2,0,,2609
54217525,4,3,0,,2609
54217525,4,4,1,,2609
54217525,4,5,0,,2609
54217525,5,1,1,,2433
54217525,5,2,0,,2433
54217525,5,3,0,,2433
54217525,5,4,0,,2433
54217525,5,5,0,,2433
54217525,6,1,0,,3272
54217525,6,2,1,,3272
54217525,7,-1,-1,,2112
54217525,8,1,0,,2767
54217525,8,2,1,,2767
54217525,9,-1,-1,,1996
54217525,10,-1,-1,,1100
54309617,2,1,0,,10167
54309617,2,2,0,,10167
54309617,2,3,0,,10167
54309617,2,4,0,,10167
54309617,2,5,1,,10167
54309617,3,1,1,,5297
54309617,3,2,0,,5297
54309617,3,3,0,,5297
54309617,3,4,0,,5297
54309617,3,5,0,,5297
54309617,4,1,0,,7276
54309617,4,2,0,,7276
54309617,4,3,0,,7276
54309617,4,4,1,,7276
54309617,4,5,0,,7276
54309617,5,1,1,,5461
54309617,5,2,0,,5461
54309617,5,3,0,,5461
54309617,5,4,0,,5461
54309617,5,5,0,,5461
54309617,6,1,0,,6645
54309617,6,2,1,,6645
54309617,7,-1,-1,,6019
54309617,8,1,0,,5507
54309617,8,2,1,,5507
54309617,9,-1,-1,,6183
54309617,10,-1,-1,,2326
54353013,2,1,0,,8003
54353013,2,2,0,,8003
54353013,2,3,0,,8003
54353013,2,4,0,,8003
54353013,2,5,1,,8003
54353013,3,1,0,,4654
54353013,3,2,1,,4654
54353013,3,3,0,,4654
54353013,3,4,0,,4654
54353013,3,5,0,,4654
54353013,4,1,0,,6189
54353013,4,2,0,,6189
54353013,4,3,0,,6189
54353013,4,4,1,,6189
54353013,4,5,0,,6189
54353013,5,1,1,,5437
54353013,5,2,0,,5437
54353013,5,3,0,,5437
54353013,5,4,0,,5437
54353013,5,5,0,,5437
54353013,6,1,0,,5295
54353013,6,2,1,,5295
54353013,7,-1,-1,,21556
54353013,8,1,0,,19909
54353013,8,2,1,,19909
54353013,9,-1,-1,,5017
54353013,10,-1,-1,,16782
54439510,2,1,0,,3981
54439510,2,2,0,,3981
54439510,2,3,0,,3981
54439510,2,4,0,,3981
54439510,2,5,1,,3981
54439510,3,1,1,,4012
54439510,3,2,0,,4012
54439510,3,3,0,,4012
54439510,3,4,0,,4012
54439510,3,5,0,,4012
54439510,4,1,0,,3465
54439510,4,2,0,,3465
54439510,4,3,0,,3465
54439510,4,4,1,,3465
54439510,4,5,0,,3465
54439510,5,1,1,,4293
54439510,5,2,0,,4293
54439510,5,3,0,,4293
54439510,5,4,0,,4293
54439510,5,5,0,,4293
54439510,6,1,0,,4303
54439510,6,2,1,,4303
54439510,7,-1,-1,,4568
54439510,8,1,0,,5580
54439510,8,2,1,,5580
54439510,9,-1,-1,,2063
54439510,10,-1,-1,,2483
54445045,2,1,0,,11083
54445045,2,2,0,,11083
54445045,2,3,0,,11083
54445045,2,4,1,,11083
54445045,2,5,0,,11083
54445045,3,1,0,,13741
54445045,3,2,0,,13741
54445045,3,3,1,,13741
54445045,3,4,0,,13741
54445045,3,5,0,,13741
54445045,4,1,0,,5834
54445045,4,2,0,,5834
54445045,4,3,0,,5834
54445045,4,4,1,,5834
54445045,4,5,0,,5834
54445045,5,1,1,,5722
54445045,5,2,0,,5722
54445045,5,3,0,,5722
54445045,5,4,0,,5722
54445045,5,5,0,,5722
54445045,6,1,0,,11465
54445045,6,2,1,,11465
54445045,7,-1,-1,,8793
54445045,8,1,0,,7246
54445045,8,2,1,,7246
54445045,9,-1,-1,,3121
54445045,10,-1,-1,Maybe an AI suggestion to what area changes to be made.,55089
54511425,2,1,0,,9986
54511425,2,2,0,,9986
54511425,2,3,0,,9986
54511425,2,4,0,,9986
54511425,2,5,1,,9986
54511425,3,1,0,,5918
54511425,3,2,1,,5918
54511425,3,3,0,,5918
54511425,3,4,0,,5918
54511425,3,5,0,,5918
54511425,4,1,0,,5652
54511425,4,2,0,,5652
54511425,4,3,0,,5652
54511425,4,4,1,,5652
54511425,4,5,0,,5652
54511425,5,1,1,,7219
54511425,5,2,0,,7219
54511425,5,3,0,,7219
54511425,5,4,0,,7219
54511425,5,5,0,,7219
54511425,6,1,1,,5101
54511425,6,2,0,,5101
54511425,7,-1,-1,I tried to make the changes using the black marker and then erased the lighter parts  or erased the lighter the parts and then added the dark marker to create the shape.,78043
54511425,8,1,0,,11070
54511425,8,2,1,,11070
54511425,9,-1,-1,,5784
54511425,10,-1,-1,,6436
54514316,2,1,0,,4806
54514316,2,2,0,,4806
54514316,2,3,0,,4806
54514316,2,4,1,,4806
54514316,2,5,0,,4806
54514316,3,1,0,,9107
54514316,3,2,1,,9107
54514316,3,3,0,,9107
54514316,3,4,0,,9107
54514316,3,5,0,,9107
54514316,4,1,0,,2671
54514316,4,2,0,,2671
54514316,4,3,0,,2671
54514316,4,4,1,,2671
54514316,4,5,0,,2671
54514316,5,1,1,,4217
54514316,5,2,0,,4217
54514316,5,3,0,,4217
54514316,5,4,0,,4217
54514316,5,5,0,,4217
54514316,6,1,1,,2853
54514316,6,2,0,,2853
54514316,7,-1,-1,Keep as much of the original symbol by only removing the bits that cannot be matched to the new symbol,13980
54592049,2,1,0,,6454
54592049,2,2,0,,6454
54592049,2,3,0,,6454
54592049,2,4,0,,6454
54592049,2,5,1,,6454
54592049,3,1,1,,5511
54592049,3,2,0,,5511
54592049,3,3,0,,5511
54592049,3,4,0,,5511
54592049,3,5,0,,5511
54592049,4,1,0,,5118
54592049,4,2,0,,5118
54592049,4,3,0,,5118
54592049,4,4,0,,5118
54592049,4,5,1,,5118
54592049,5,1,1,,5215
54592049,5,2,0,,5215
54592049,5,3,0,,5215
54592049,5,4,0,,5215
54592049,5,5,0,,5215
54592049,6,1,0,,9634
54592049,6,2,1,,9634
54592049,7,-1,-1,,4933
54592049,8,1,0,,6037
54592049,8,2,1,,6037
54592049,9,-1,-1,,3134
54592049,10,-1,-1,,3337
54823205,2,1,0,,7312
54823205,2,2,0,,7312
54823205,2,3,0,,7312
54823205,2,4,1,,7312
54823205,2,5,0,,7312
54823205,3,1,0,,7119
54823205,3,2,1,,7119
54823205,3,3,0,,7119
54823205,3,4,0,,7119
54823205,3,5,0,,7119
54823205,4,1,0,,4369
54823205,4,2,0,,4369
54823205,4,3,0,,4369
54823205,4,4,1,,4369
54823205,4,5,0,,4369
54823205,5,1,1,,4009
54823205,5,2,0,,4009
54823205,5,3,0,,4009
54823205,5,4,0,,4009
54823205,5,5,0,,4009
54823205,6,1,0,,2407
54823205,6,2,1,,2407
54823205,7,-1,-1,,4513
54823205,8,1,0,,5118
54823205,8,2,1,,5118
54823205,9,-1,-1,,4226
54823205,10,-1,-1,,960
54825278,2,1,0,,6831
54825278,2,2,0,,6831
54825278,2,3,0,,6831
54825278,2,4,0,,6831
54825278,2,5,1,,6831
54825278,3,1,0,,8267
54825278,3,2,1,,8267
54825278,3,3,0,,8267
54825278,3,4,0,,8267
54825278,3,5,0,,8267
54825278,4,1,0,,5288
54825278,4,2,0,,5288
54825278,4,3,0,,5288
54825278,4,4,1,,5288
54825278,4,5,0,,5288
54825278,5,1,1,,4658
54825278,5,2,0,,4658
54825278,5,3,0,,4658
54825278,5,4,0,,4658
54825278,5,5,0,,4658
54825278,6,1,0,,3546
54825278,6,2,1,,3546
54825278,7,-1,-1,,3634
54825278,8,1,0,,4126
54825278,8,2,1,,4126
54825278,9,-1,-1,,2118
54825278,10,-1,-1,The 4 did not look like a 4 which made it more difficult to annotate. ,22141
54836928,2,1,0,,6429
54836928,2,2,0,,6429
54836928,2,3,0,,6429
54836928,2,4,1,,6429
54836928,2,5,0,,6429
54836928,3,1,0,,6088
54836928,3,2,0,,6088
54836928,3,3,1,,6088
54836928,3,4,0,,6088
54836928,3,5,0,,6088
54836928,4,1,0,,3983
54836928,4,2,0,,3983
54836928,4,3,0,,3983
54836928,4,4,1,,3983
54836928,4,5,0,,3983
54836928,5,1,1,,3852
54836928,5,2,0,,3852
54836928,5,3,0,,3852
54836928,5,4,0,,3852
54836928,5,5,0,,3852
54836928,6,1,0,,11078
54836928,6,2,1,,11078
54836928,7,-1,-1,I just tried to make the easiest transition. ,28880
54836928,8,1,0,,7165
54836928,8,2,1,,7165
54836928,9,-1,-1,It did not. It was easy to get 2% minimal.,18944
54836928,10,-1,-1,,10463
54857833,2,1,0,,8015
54857833,2,2,0,,8015
54857833,2,3,0,,8015
54857833,2,4,1,,8015
54857833,2,5,0,,8015
54857833,3,1,1,,6552
54857833,3,2,0,,6552
54857833,3,3,0,,6552
54857833,3,4,0,,6552
54857833,3,5,0,,6552
54857833,4,1,0,,7936
54857833,4,2,0,,7936
54857833,4,3,0,,7936
54857833,4,4,1,,7936
54857833,4,5,0,,7936
54857833,5,1,1,,4711
54857833,5,2,0,,4711
54857833,5,3,0,,4711
54857833,5,4,0,,4711
54857833,5,5,0,,4711
54857833,6,1,0,,5183
54857833,6,2,1,,5183
54857833,7,-1,-1,I didhn't follow a specific annotation strategy.,18048
54857833,8,1,0,,5926
54857833,8,2,1,,5926
54857833,9,-1,-1,It didn't affect my strategy.,17224
54857833,10,-1,-1,I didn't realise at first that I could use the eraser on the part of the image that was already there on the screen.  I thought it was just for the parts I added on.  I realised towards the end. ,50158
54923593,2,1,0,,4493
54923593,2,2,0,,4493
54923593,2,3,0,,4493
54923593,2,4,0,,4493
54923593,2,5,1,,4493
54923593,3,1,1,,2581
54923593,3,2,0,,2581
54923593,3,3,0,,2581
54923593,3,4,0,,2581
54923593,3,5,0,,2581
54923593,4,1,0,,2654
54923593,4,2,0,,2654
54923593,4,3,0,,2654
54923593,4,4,1,,2654
54923593,4,5,0,,2654
54923593,5,1,1,,2173
54923593,5,2,0,,2173
54923593,5,3,0,,2173
54923593,5,4,0,,2173
54923593,5,5,0,,2173
54923593,6,1,0,,2359
54923593,6,2,1,,2359
54923593,7,-1,-1,,1213
54923593,8,1,0,,2583
54923593,8,2,1,,2583
54923593,9,-1,-1,,584
54923593,10,-1,-1,,756
54939753,8,1,0,,7037
54939753,8,2,1,,7037
54939753,9,-1,-1,N/A,5953
54939753,10,-1,-1,No,4663
54980214,2,1,0,,12911
54980214,2,2,0,,12911
54980214,2,3,0,,12911
54980214,2,4,1,,12911
54980214,2,5,0,,12911
54980214,3,1,0,,4950
54980214,3,2,1,,4950
54980214,3,3,0,,4950
54980214,3,4,0,,4950
54980214,3,5,0,,4950
54980214,4,1,0,,4512
54980214,4,2,0,,4512
54980214,4,3,0,,4512
54980214,4,4,1,,4512
54980214,4,5,0,,4512
54980214,5,1,1,,5456
54980214,5,2,0,,5456
54980214,5,3,0,,5456
54980214,5,4,0,,5456
54980214,5,5,0,,5456
54980214,6,1,0,,4416
54980214,6,2,1,,4416
54980214,7,-1,-1,,3266
54980214,8,1,0,,5935
54980214,8,2,1,,5935
54980214,9,-1,-1,,3119
54980214,10,-1,-1,,4472
54994633,2,1,0,,5680
54994633,2,2,0,,5680
54994633,2,3,0,,5680
54994633,2,4,0,,5680
54994633,2,5,1,,5680
54994633,3,1,0,,7903
54994633,3,2,1,,7903
54994633,3,3,0,,7903
54994633,3,4,0,,7903
54994633,3,5,0,,7903
54994633,4,1,0,,4410
54994633,4,2,0,,4410
54994633,4,3,0,,4410
54994633,4,4,1,,4410
54994633,4,5,0,,4410
54994633,5,1,1,,2725
54994633,5,2,0,,2725
54994633,5,3,0,,2725
54994633,5,4,0,,2725
54994633,5,5,0,,2725
54994633,6,1,0,,3456
54994633,6,2,1,,3456
54994633,7,-1,-1,,4202
54994633,8,1,1,,8000
54994633,8,2,0,,8000
54994633,9,-1,-1,I tried to make minimal changes to be as near as possible to 2% while still resembling the target number,52955
54994633,10,-1,-1,,2638
55053545,2,1,0,,5870
55053545,2,2,0,,5870
55053545,2,3,0,,5870
55053545,2,4,0,,5870
55053545,2,5,1,,5870
55053545,3,1,1,,3314
55053545,3,2,0,,3314
55053545,3,3,0,,3314
55053545,3,4,0,,3314
55053545,3,5,0,,3314
55053545,4,1,0,,4365
55053545,4,2,0,,4365
55053545,4,3,0,,4365
55053545,4,4,1,,4365
55053545,4,5,0,,4365
55053545,5,1,1,,3293
55053545,5,2,0,,3293
55053545,5,3,0,,3293
55053545,5,4,0,,3293
55053545,5,5,0,,3293
55053545,6,1,0,,4075
55053545,6,2,1,,4075
55053545,7,-1,-1,,4314
55053545,8,1,0,,6017
55053545,8,2,1,,6017
55053545,9,-1,-1,,2583
55053545,10,-1,-1,,3879
55096855,2,1,0,,6562
55096855,2,2,0,,6562
55096855,2,3,0,,6562
55096855,2,4,0,,6562
55096855,2,5,1,,6562
55096855,3,1,1,,3694
55096855,3,2,0,,3694
55096855,3,3,0,,3694
55096855,3,4,0,,3694
55096855,3,5,0,,3694
55096855,4,1,0,,4714
55096855,4,2,0,,4714
55096855,4,3,0,,4714
55096855,4,4,0,,4714
55096855,4,5,1,,4714
55096855,5,1,1,,8113
55096855,5,2,0,,8113
55096855,5,3,0,,8113
55096855,5,4,0,,8113
55096855,5,5,0,,8113
55096855,6,1,0,,4414
55096855,6,2,1,,4414
55096855,7,-1,-1,,3288
55096855,8,1,0,,3137
55096855,8,2,1,,3137
55096855,9,-1,-1,,2247
55096855,10,-1,-1,,5382
55101931,2,1,0,,12440
55101931,2,2,0,,12440
55101931,2,3,0,,12440
55101931,2,4,1,,12440
55101931,2,5,0,,12440
55101931,3,1,0,,6200
55101931,3,2,0,,6200
55101931,3,3,1,,6200
55101931,3,4,0,,6200
55101931,3,5,0,,6200
55101931,4,1,0,,7265
55101931,4,2,0,,7265
55101931,4,3,0,,7265
55101931,4,4,1,,7265
55101931,4,5,0,,7265
55101931,5,1,1,,8352
55101931,5,2,0,,8352
55101931,5,3,0,,8352
55101931,5,4,0,,8352
55101931,5,5,0,,8352
55101931,6,1,0,,8903
55101931,6,2,1,,8903
55101931,7,-1,-1,,10402
55101931,8,1,1,,12119
55101931,8,2,0,,12119
55101931,9,-1,-1,checked i was following it,12041
55101931,10,-1,-1,,3636
55225292,2,1,0,,4428
55225292,2,2,0,,4428
55225292,2,3,0,,4428
55225292,2,4,0,,4428
55225292,2,5,1,,4428
55225292,3,1,1,,2796
55225292,3,2,0,,2796
55225292,3,3,0,,2796
55225292,3,4,0,,2796
55225292,3,5,0,,2796
55225292,4,1,0,,3581
55225292,4,2,0,,3581
55225292,4,3,0,,3581
55225292,4,4,1,,3581
55225292,4,5,0,,3581
55225292,5,1,1,,4843
55225292,5,2,0,,4843
55225292,5,3,0,,4843
55225292,5,4,0,,4843
55225292,5,5,0,,4843
55225292,6,1,0,,2331
55225292,6,2,1,,2331
55225292,7,-1,-1,,1617
55225292,8,1,0,,2526
55225292,8,2,1,,2526
55225292,9,-1,-1,,1899
55225292,10,-1,-1,,1495
55245433,2,1,0,,4487
55245433,2,2,0,,4487
55245433,2,3,0,,4487
55245433,2,4,1,,4487
55245433,2,5,0,,4487
55245433,3,1,0,,4451
55245433,3,2,1,,4451
55245433,3,3,0,,4451
55245433,3,4,0,,4451
55245433,3,5,0,,4451
55245433,4,1,0,,4493
55245433,4,2,0,,4493
55245433,4,3,0,,4493
55245433,4,4,1,,4493
55245433,4,5,0,,4493
55245433,5,1,1,,3875
55245433,5,2,0,,3875
55245433,5,3,0,,3875
55245433,5,4,0,,3875
55245433,5,5,0,,3875
55245433,6,1,1,,6282
55245433,6,2,0,,6282
55245433,7,-1,-1,delete first then add. minimum changes applied,20487
55245433,8,1,0,,6614
55245433,8,2,1,,6614
55245433,9,-1,-1,,4084
55245433,10,-1,-1,All ok thank you,8662
55356051,2,1,0,,5533
55356051,2,2,0,,5533
55356051,2,3,0,,5533
55356051,2,4,0,,5533
55356051,2,5,1,,5533
55356051,3,1,1,,4565
55356051,3,2,0,,4565
55356051,3,3,0,,4565
55356051,3,4,0,,4565
55356051,3,5,0,,4565
55356051,4,1,0,,3561
55356051,4,2,0,,3561
55356051,4,3,0,,3561
55356051,4,4,0,,3561
55356051,4,5,1,,3561
55356051,5,1,1,,3221
55356051,5,2,0,,3221
55356051,5,3,0,,3221
55356051,5,4,0,,3221
55356051,5,5,0,,3221
55356051,6,1,1,,7285
55356051,6,2,0,,7285
55356051,7,-1,-1,Using the existing lines as much as possible and following any straight lines or curves to create the new number,35881
55356051,8,1,0,,5581
55356051,8,2,1,,5581
55356051,9,-1,-1,,2513
55356051,10,-1,-1,,2295
55452037,2,1,0,,8662
55452037,2,2,0,,8662
55452037,2,3,0,,8662
55452037,2,4,0,,8662
55452037,2,5,1,,8662
55452037,3,1,0,,9439
55452037,3,2,0,,9439
55452037,3,3,0,,9439
55452037,3,4,1,,9439
55452037,3,5,0,,9439
55452037,4,1,0,,6248
55452037,4,2,0,,6248
55452037,4,3,0,,6248
55452037,4,4,1,,6248
55452037,4,5,0,,6248
55452037,5,1,1,,5578
55452037,5,2,0,,5578
55452037,5,3,0,,5578
55452037,5,4,0,,5578
55452037,5,5,0,,5578
55452037,6,1,0,,3902
55452037,6,2,1,,3902
55452037,7,-1,-1,,3538
55452037,8,1,1,,4557
55452037,8,2,0,,4557
55452037,9,-1,-1,,3799
55452037,10,-1,-1,,4988
55459992,2,1,0,,2029
55459992,2,2,0,,2029
55459992,2,3,0,,2029
55459992,2,4,0,,2029
55459992,2,5,1,,2029
55459992,3,1,1,,1719
55459992,3,2,0,,1719
55459992,3,3,0,,1719
55459992,3,4,0,,1719
55459992,3,5,0,,1719
55459992,4,1,0,,2601
55459992,4,2,0,,2601
55459992,4,3,0,,2601
55459992,4,4,1,,2601
55459992,4,5,0,,2601
55459992,5,1,1,,1616
55459992,5,2,0,,1616
55459992,5,3,0,,1616
55459992,5,4,0,,1616
55459992,5,5,0,,1616
55459992,6,1,0,,2342
55459992,6,2,1,,2342
55459992,7,-1,-1,,357
55459992,8,1,0,,1648
55459992,8,2,1,,1648
55459992,9,-1,-1,,555
55459992,10,-1,-1,,494
55500489,2,1,0,,12272
55500489,2,2,0,,12272
55500489,2,3,0,,12272
55500489,2,4,0,,12272
55500489,2,5,1,,12272
55500489,3,1,0,,9925
55500489,3,2,1,,9925
55500489,3,3,0,,9925
55500489,3,4,0,,9925
55500489,3,5,0,,9925
55500489,4,1,0,,12309
55500489,4,2,0,,12309
55500489,4,3,1,,12309
55500489,4,4,0,,12309
55500489,4,5,0,,12309
55500489,5,1,1,,3500
55500489,5,2,0,,3500
55500489,5,3,0,,3500
55500489,5,4,0,,3500
55500489,5,5,0,,3500
55500489,6,1,0,,4766
55500489,6,2,1,,4766
55500489,7,-1,-1,,4710
55500489,8,1,0,,9615
55500489,8,2,1,,9615
55500489,9,-1,-1,,2742
55500489,10,-1,-1,,1876
55646522,2,1,0,,5136
55646522,2,2,0,,5136
55646522,2,3,0,,5136
55646522,2,4,0,,5136
55646522,2,5,1,,5136
55646522,3,1,1,,4623
55646522,3,2,0,,4623
55646522,3,3,0,,4623
55646522,3,4,0,,4623
55646522,3,5,0,,4623
55646522,4,1,0,,3866
55646522,4,2,0,,3866
55646522,4,3,0,,3866
55646522,4,4,0,,3866
55646522,4,5,1,,3866
55646522,5,1,1,,3427
55646522,5,2,0,,3427
55646522,5,3,0,,3427
55646522,5,4,0,,3427
55646522,5,5,0,,3427
55646522,6,1,1,,4080
55646522,6,2,0,,4080
55646522,7,-1,-1,I choose to removal as little as possible and add as little as possible but still show change,39698
55646522,8,1,0,,5615
55646522,8,2,1,,5615
55646522,9,-1,-1,all my necessary changes required going above the 2% mark ,33492
55646522,10,-1,-1,,2793
55684801,2,1,0,,2058
55684801,2,2,0,,2058
55684801,2,3,0,,2058
55684801,2,4,0,,2058
55684801,2,5,1,,2058
55684801,3,1,1,,2045
55684801,3,2,0,,2045
55684801,3,3,0,,2045
55684801,3,4,0,,2045
55684801,3,5,0,,2045
55684801,4,1,0,,1487
55684801,4,2,0,,1487
55684801,4,3,0,,1487
55684801,4,4,1,,1487
55684801,4,5,0,,1487
55684801,5,1,1,,2534
55684801,5,2,0,,2534
55684801,5,3,0,,2534
55684801,5,4,0,,2534
55684801,5,5,0,,2534
55684801,6,1,0,,1835
55684801,6,2,1,,1835
55684801,7,-1,-1,,993
55684801,8,1,0,,2432
55684801,8,2,1,,2432
55684801,9,-1,-1,,495
55684801,10,-1,-1,,1196
55713135,2,1,0,,3299
55713135,2,2,0,,3299
55713135,2,3,0,,3299
55713135,2,4,0,,3299
55713135,2,5,1,,3299
55713135,3,1,1,,3399
55713135,3,2,0,,3399
55713135,3,3,0,,3399
55713135,3,4,0,,3399
55713135,3,5,0,,3399
55713135,4,1,0,,4873
55713135,4,2,0,,4873
55713135,4,3,0,,4873
55713135,4,4,0,,4873
55713135,4,5,1,,4873
55713135,5,1,1,,3198
55713135,5,2,0,,3198
55713135,5,3,0,,3198
55713135,5,4,0,,3198
55713135,5,5,0,,3198
55713135,6,1,0,,4790
55713135,6,2,1,,4790
55713135,7,-1,-1,I did not really follow a specific strategy. I simply tried to make the least amount of changes needed  so if I could depict a number without having to draw the entire number I tried to do that. I erased pieces of the first number  but never the entire number. ,63917
55713135,8,1,1,,5349
55713135,8,2,0,,5349
55713135,9,-1,-1,I made sure I made at least 2 percent changes to the symbol. Usually  I was able to obtain this by simply erasing some of the prior number or adding some lines with the brush. ,54276
55713135,10,-1,-1,Sometimes the tool adds extra pixels. The brush needs to be more precise with the amounts and rows of pixels it is adding. ,29687
55725826,2,1,0,,5651
55725826,2,2,0,,5651
55725826,2,3,0,,5651
55725826,2,4,0,,5651
55725826,2,5,1,,5651
55725826,3,1,1,,5148
55725826,3,2,0,,5148
55725826,3,3,0,,5148
55725826,3,4,0,,5148
55725826,3,5,0,,5148
55725826,4,1,0,,4170
55725826,4,2,0,,4170
55725826,4,3,0,,4170
55725826,4,4,0,,4170
55725826,4,5,1,,4170
55725826,5,1,1,,4650
55725826,5,2,0,,4650
55725826,5,3,0,,4650
55725826,5,4,0,,4650
55725826,5,5,0,,4650
55725826,6,1,0,,5898
55725826,6,2,1,,5898
55725826,7,-1,-1,,2401
55725826,8,1,0,,8050
55725826,8,2,1,,8050
55725826,9,-1,-1,,2500
55725826,10,-1,-1,,2402
55764058,2,1,0,,8857
55764058,2,2,0,,8857
55764058,2,3,0,,8857
55764058,2,4,0,,8857
55764058,2,5,1,,8857
55764058,3,1,0,,16911
55764058,3,2,1,,16911
55764058,3,3,0,,16911
55764058,3,4,0,,16911
55764058,3,5,0,,16911
55764058,4,1,0,,7977
55764058,4,2,0,,7977
55764058,4,3,0,,7977
55764058,4,4,1,,7977
55764058,4,5,0,,7977
55764058,5,1,1,,6246
55764058,5,2,0,,6246
55764058,5,3,0,,6246
55764058,5,4,0,,6246
55764058,5,5,0,,6246
55764058,6,1,0,,7013
55764058,6,2,1,,7013
55764058,7,-1,-1,,5703
55764058,8,1,0,,8587
55764058,8,2,1,,8587
55764058,9,-1,-1,,4030
55764058,10,-1,-1,,2503
55786363,2,1,0,,5386
55786363,2,2,0,,5386
55786363,2,3,0,,5386
55786363,2,4,0,,5386
55786363,2,5,1,,5386
55786363,3,1,0,,5499
55786363,3,2,1,,5499
55786363,3,3,0,,5499
55786363,3,4,0,,5499
55786363,3,5,0,,5499
55786363,4,1,0,,5935
55786363,4,2,0,,5935
55786363,4,3,0,,5935
55786363,4,4,1,,5935
55786363,4,5,0,,5935
55786363,5,1,1,,3236
55786363,5,2,0,,3236
55786363,5,3,0,,3236
55786363,5,4,0,,3236
55786363,5,5,0,,3236
55786363,6,1,0,,4011
55786363,6,2,1,,4011
55786363,7,-1,-1,N/A,5152
55786363,8,1,0,,6785
55786363,8,2,1,,6785
55786363,9,-1,-1,N/A,3476
55786363,10,-1,-1,N/A,3941
55816795,2,1,0,,4585
55816795,2,2,0,,4585
55816795,2,3,0,,4585
55816795,2,4,0,,4585
55816795,2,5,1,,4585
55816795,3,1,1,,2936
55816795,3,2,0,,2936
55816795,3,3,0,,2936
55816795,3,4,0,,2936
55816795,3,5,0,,2936
55816795,4,1,0,,3624
